date,time,open,high,low,close,volume
20111012,0,334500,337500,328000,337000,370855
20111013,0,347000,351000,338000,338000,360531
20111014,0,334500,342000,324000,341500,329929
20111017,0,348000,356000,346500,348000,393121
20111018,0,337000,342500,334000,336000,307054
20111019,0,339500,341000,332000,340500,243691
20111020,0,338000,342500,312000,314500,450661
20111021,0,325000,343000,318000,343000,567079
20111024,0,349500,351500,343500,348000,565900
20111025,0,347500,359500,344000,350500,558958
20111026,0,346500,369500,345500,369000,517789
20111027,0,373000,379500,367500,377500,465483
20111028,0,387500,394000,377500,380000,607365
20111031,0,378000,383000,363500,364000,360348
20111101,0,360000,373500,358000,365500,282541
20111102,0,353000,360000,350000,360000,460897
20111103,0,363500,364000,334500,344500,860496
20111104,0,354000,372500,353000,372500,605208
20111107,0,371500,376000,364500,366500,333432
20111108,0,372000,375000,362000,363500,309706
20111109,0,371000,375000,364500,365500,225737
20111110,0,351500,359500,349500,349500,377884
20111111,0,356500,362000,352000,362000,231370
20111114,0,350500,375000,350000,372500,525288
20111115,0,366500,370000,359000,360000,260258
20111116,0,362500,376000,353000,354500,484347
20111117,0,358500,359000,344500,355000,453753
20111118,0,342000,346000,330500,335500,786148
20111121,0,331000,333000,320500,321000,536609
20111122,0,313500,331000,313500,325000,492673
20111123,0,323000,326500,313000,315000,330367
20111124,0,313000,321000,312000,320000,331527
20111125,0,315000,318000,305500,308000,379810
20111128,0,314000,316000,307000,311000,544579
20111129,0,317000,334000,316500,331500,764620
20111130,0,328500,331000,319500,322500,447732
20111201,0,346000,352000,339500,346500,765898
20111202,0,344500,352500,344000,348500,329482
20111205,0,351000,351500,345000,350500,204813
20111206,0,350500,351000,342000,348000,248586
20111207,0,335000,343000,323500,328500,2011007
20111208,0,326500,335000,322500,329000,669357
20111209,0,322000,322500,315000,316000,871204
20111212,0,322500,323500,308500,313500,717491
20111213,0,309000,319500,308500,313000,510274
20111214,0,314500,317500,313000,315500,294869
20111215,0,309500,312000,307500,312000,318106
20111216,0,315500,327000,313500,327000,473407
20111219,0,324500,324500,304500,310000,495249
20111220,0,312500,314500,307000,307500,290036
20111221,0,318500,322500,315500,320000,376806
20111222,0,315500,322000,314000,319500,223457
20111223,0,324500,335500,322500,333500,688762
20111226,0,338500,339000,328500,330000,221226
20111227,0,330000,332000,313000,324000,273991
20111228,0,324000,324500,318500,320000,176272
20111229,0,315500,320000,315000,317500,194592
20120102,0,318000,321000,313500,320000,187161
20120103,0,327000,332500,326000,330500,307332
20120104,0,335000,335000,323500,324500,263634
20120105,0,326500,333500,324500,331500,257462
20120106,0,329000,330000,319500,323500,280955
20120109,0,321000,321500,316500,319000,173946
20120110,0,324500,329500,322500,324000,247398
20120111,0,327500,332500,321500,323000,270622
20120112,0,325000,336000,323000,334000,461587
20120113,0,336000,345000,332000,344000,562036
20120116,0,343000,349500,339000,348500,346215
20120117,0,352500,359000,352000,358500,544928
20120118,0,360000,371000,353500,367500,642190
20120119,0,372000,378500,363500,378500,609032
20120120,0,379500,388500,377000,384000,501716
20120125,0,387000,389500,373500,377500,387350
20120126,0,378500,379500,373000,378000,320918
20120127,0,380000,385500,376000,382000,290099
20120130,0,385000,385000,364000,365000,438646
20120131,0,367000,380000,366500,374000,407077
20120201,0,375000,390000,373500,388000,419355
